Company Name,Sector,Country,City,Email,Website,Address,Tel/Fax,Unnamed: 8
Holiday Centre,Real Estate,UAE,Dubai,deltaest@emirates.net.ae,,Crowne Plaza Building,Tel: +971 4-331-7755,
Honda Motor Company,Automotive,UAE,Jebel Ali,,www.hondauae.com,"Honda Gulf,",Tel: +971 4-881-5515,
Honeywell Middle East,Industrial Manufacturing,UAE,Sharjah,,,P.O.Box 6034,Tel: +971 6-572-6143,
Horizon FCB,Media,UAE,Dubai,dubai@horizon.fcb.com,,Al Garhoud Atrium,Tel: +971 4-282-5826,
Horizon Terminals Limited,Transport,UAE,Dubai,contactus@horizon-terminals.com,www.horizon-terminals.com,P.O.Box 6442,Tel: +971 4-313-4843,
Hotel Nova Park Sharjah,Travel and Tourism,UAE,Sharjah,,,P.O.Box 3588,Tel: +971 6-5728000,
Hull and Hatch Logistics,Transport,UAE,Dubai,info@hullhatch.ae,www.hullhatch.com,"Office land Building, Suite 301",Tel: +971 4-335-5377,
Hyatt Regency Dubai,Travel and Tourism,UAE,Dubai,dubai.regency.hyatt.com,www.dubai.hyatt.com,P.O.Box 5588,Tel: +971 4-209-1234,
,,,,hyattregency@hytdubai.co.ae,,,Fax: +971 4-209-1235,
Hyder Consulting Middle East,Construction,UAE,Abu Dhabi,admin@hyderconsulting.com,www.hyderconsulting.com/,P.O.Box 2774,Tel: +971 2-633-3400,
Hydrolink Company,Construction,UAE,Sharjah,hydrolnk@emirates.net.ae,www.hydrolinkuae.com/,P.O.Box 21327,Tel: +971 6-5280801,
Hyssna International,Telecoms and IT,UAE,Dubai,hyssna@emirates.net.ae,,P.O.Box 6498,Tel: +971 4-2824627,
Hytec International,Industrial Manufacturing,UAE,Dubai,s@emirates.net.ae,,P.O.Box 3107,Tel: +971 4-333-1399,
Hyundai Heavy Industries,Construction,UAE,Dubai,hhi.dubai@emirates.net.ae ,,Al Bustan Area,Tel: +971 4-263-9071,
Hyundai Motor,Automotive,UAE,Dubai,,www.hyundai-motor.com,34406,Tel: +971 4-332-6667,
IAL Container Line (UK),Transport,UAE,Dubai,a25em324@emirates.net.ae,www.ial.com,P.O.Box 23485,Tel: +971 4-3516768,
,,,,ial@ial.com,,,Fax: 04-3516867,
IBM Middle East,Telecoms and IT,UAE,Dubai,ibmdirect@ae.ibm.com,www.ibm.com,IBM Building,Tel: +971 4-390-7000,
,,,,,www.ibm.com/ae/,3rd Floor,Tel: +971 800-42663,
IDAMA Asset Management Holding,Services,UAE,Dubai,info@idama.ae,www.idama.ae,P.O.Box 500388,Tel: +971 4-390-2000,
IDC Middle East and North Africa,Services,UAE,Dubai,,www.idc-cema.com,P.O.Box 500615,Tel: +971 4-391-2741,
IFA Securities,Financial Services,UAE,Dubai,ifasecurities@ifa-uae.ae,www.ifa-uae.ae,Omar Bin Haider Building,Tel: +971 4-283-3365,
IIR Middle East,Services,UAE,Dubai,info@iirme.com,www.iirme.com,P.O.Box 21743,Tel: +971 4-336-5161,
IKEA - UAE,Consumer Goods,UAE,Dubai,ikea-dubai@alfittaim.ae,www.ikeauae.com,Al Rabat Street,Tel: +971 4-203-7555,
ITOCHU Middle East,Conglomerates,UAE,Dubai,,www.itochu.co.jp,Spectrum Building,Tel: +971 4-881-9026,
ITQAN,Telecoms and IT,UAE,Abu Dhabi,mk@itqan.ae,www.itqan.ae,P.O.Box 51526,Tel: +971 2-676-7666,
ITS Testing Services,Services,UAE,Sharjah,chshj@its-calebbrett-uae.co.ae,,P.O.Box 4660,Tel: +971 6-538-7036,
Ibn Battuta Mall,Real Estate,UAE,Dubai,info@ibnbattutamall.com,www.ibnbattutamall.com,"Sheikh Zayed Road, Intersection 5.75 and 6",Tel: +971 4-362-1900,
Iffco Group,Agriculture and Food,UAE,Sharjah,webadmin@iffco.com,www.iffco.com,P.O.Box 29220,Tel: +971 6-502-9000,
Ikon Advertising and Marketing Services,Media,UAE,Dubai,info@ikonme.com,www.ikonme.com,DMC Building 1,Tel: +971 4-391-3351,
Ilkone Mobile Telecommunication,Telecoms and IT,UAE,Sharjah,info@ilkonetel.com,www.ilkonetel.com,Free Zone Area,Tel: +971 6-557-0404,
Ilyas and Mustafa Galadari Group,Conglomerates,UAE,Dubai,info@imgaladari.com,www.imgaladari.com,Capricorn Building,Tel: +971 4-331-1022,
Imation Middle East,Telecoms and IT,UAE,Dubai,support@imation.co.ae,www.imation.ae/,Jebel Ali,Tel: +971 4-881-8008,
Impact BBDO Middle East,Media,UAE,Dubai,info@impactbbdo.ae,www.impactbbdo.com,Emirates Towers,Tel: +971 4-330-4010,
Impact Porter Novelli,Media,UAE,Dubai,t.walmsley@ipn.ae,,Emirates Towers,Tel: +971 4-330-4030,
Imperial Suites Hotel,Travel and Tourism,UAE,Dubai,imphotel@emirates.net.ae,,Al Rola Street,Tel: +971 4-3515100,
Inca Tanvir Advertising,Media,UAE,Sharjah,inca@emirates.net.ae,www.incatanvir.com,P.O.Box 5320,Tel: +971 6-559-3711,
Inco Group,Mining and Metals,UAE,Dubai,dubai@inco.com.tr,www.inco.com.tr,Jebel Ali Free Zone,Tel: +971 4-883-2182,
Indago Petroleum,Oil and Gas,UAE,Dubai,info@indagopetroleum.com,www.indagopetroleum.com,Al Attar Business Tower,Tel: +971 4-332-5444,
Industrial Gas Plants,Basic Materials,UAE,Abu Dhabi,gasplant@emirates.net.ae,,Mussafah,Tel: +971 2-555-4040,
Info2cell,Telecoms and IT,UAE,Dubai,info@info2cell.com,www.info2cell.com,Dubai Internet City Building 3,Tel: +971 4-391-2800,
Information and Technology Publishing Company,Media,UAE,Dubai,info@itp.com,www.itpmedia.com,Al Hilal Building,Tel: +971 4-282-9996,
Infosys Technologies,Telecoms and IT,UAE,Sharjah,infosys@emirates.net.ae,www.infosys.com/,Saif Zone,Tel: +971 6-557-1068,
Initiative Media,Media,UAE,Dubai,kevin.rapose@ae.initiative.com,www.initiative.com,Building No 4,Tel: +971 4-390-3001,
Injaz Mena Investments,Financial Services,UAE,Abu Dhabi,,,Zayed 2nd Street,Tel: +971 2-672-8400,
Injazat Capital,Financial Services,UAE,Dubai,info@injazatcapital.com,www.injazatcapital.com,"The Gate District, Dubai International Financial Centre",Tel: +971 4-365-1500,
,,,,investorrelations@injazatcapital.com,,P.O.Box 506544,Fax: +971 4-363-7324,
Injazat Data Systems,Telecoms and IT,UAE,Abu Dhabi,info@injazatdatasystems.com,www.injazatdatasystems.com,P.O.Box 8230,Tel: +971 2-699-2700,
Injazat Technology Fund,Financial Services,UAE,Dubai,info@injazatfund.com,www.injazatfund.com,Dubai Media City,Tel: +971 4-391-1475,
Inma Gulf Development and Construction,Industrial Manufacturing,UAE,Dubai,inmadxb@emirates.net.ae,,P.O.Box 4560,Tel: +971 4-2857272,
Installations Middle East Company,Industrial Manufacturing,UAE,Dubai,ime@emirates.net.ae,www.rs-components.com/dubai/,P.O.Box 5253,Tel: +971 4-3433444,
Intel Corporation Middle East,Telecoms and IT,UAE,Dubai,,,P.O.Box 6699,Tel: +971 4-369-2666,
InterContinental Abu Dhabi,Travel and Tourism,UAE,Abu Dhabi,abudhabi@interconti.com,,P.O.Box 4171,Tel: +971 2-666-6888,
InterContinental Hotels Group,Travel and Tourism,UAE,Dubai,,,Crowne Plaza Holiday Centre,Tel: +44 20-7409-1919,
InterContinental Resort Al Ain,Travel and Tourism,UAE,Al Ain,alain@interconti.com,www.al-ain.intercontinental.com/,P.O.Box 16031,Tel: +971 3-7686686,
Intercare,Conglomerates,UAE,Sharjah,info@intercare-ltd.com,www.intercare-ltd.com,P.O.Box 5628,Tel: +971 6-534-5500,
Intercat Trading,Services,UAE,Dubai,service@intercat.ae,www.intercattrad.com,P.O.Box 52044,Tel: +971 4-334-5212,
Intercoil International Company,Consumer Goods,UAE,Dubai,intrcoil@emirates.net.ae,www.intercoil.com,Intercoil Building,Tel: +971 4-347-4474,
Intergraph Middle East,Telecoms and IT,UAE,Dubai,faxop@dubai.ingr.com,www.intergraph.com/middleeast/,P.O.Box 24294,Tel: +971 4-3367555,
Intergulf Limited,Transport,UAE,Sharjah,intergulf@iffco.com,www.iffco.co.ae,Al Alayyah Area,Tel: +971 6-5281391,
Intermarkets Group,Media,UAE,Dubai,imtdxb@intermarkets-adv.com,www.intermarkets-adv.com,Spectrum Building,Tel: +971 4-334-4404,
International Advertising Association,Services,UAE,Dubai,iaauae@emirates.net.ae,www.iaaglobal.org,P.O.Box 71104,Tel: +971 4-390-3232,
International Aeradio (Emirates),Telecoms and IT,UAE,Dubai,ialdubai@emirates.net.ae,www.ial-uae.com,P.O.Box 9197,Tel: +971 4-324-4113,
International Bechtel Company,Construction,UAE,Abu Dhabi,,,P.O.Box 2661,Tel: +971 2-699-8400,
International Capital Trading,Real Estate,UAE,Abu Dhabi,,,P.O.Box 6481,Tel: +971 2-666-5400,
International Conferences and Exhibitions,Services,UAE,Dubai,info@icedxb.com,www.icedxb.com,P.O.Box 29884,Tel: +971 4-3355001,
International Development Company,Oil and Gas,UAE,Abu Dhabi,idc@emirates.net.ae,www.idcuae.com,P.O.Box 2621,Tel: +971 2-622-2444,
International Electro Mechanical Services Company,Construction,UAE,Dubai,iemsc@emirates.net.ae,,P.O.Box 3223,Tel: +971 4-334-4003,
International Engineering Technology,Telecoms and IT,UAE,Abu Dhabi,iet@emirates.net.ae,www.alhamed.com,P.O.Box 6037,Tel: +971 2-6655446,
International Fish Farming Company,Agriculture and Food,UAE,Ajman,info@asmak.ae,www.asmak.biz,P.O.Box 2923,Tel: +971 6-743-5727,
International Furnishing Establishment,Consumer Goods,UAE,Dubai,,,Airport Road,Tel: +971 4-2821201,
International General Insurance Holdings,Financial Services,UAE,Dubai,,,"C/O,Al Tamimi and Company,Dubai World Trade Centre,29th floor,Sheikh Zayed Road,PO Box 9275,Dubai,United Arab Emirates",Tel: +971 4-331-7090,
International Mechanical and Electrical Company,Construction,UAE,Dubai,iem@iemsc.ae,,Nakil Building,Tel: +971 4-334-4003,
International Media Production Zone,Real Estate,UAE,Dubai,info@impz.ae ,www.impz.ae,P.O.Box 53777,Tel: +971 4-391-1122,
International Office Supplies,Consumer Goods,UAE,Dubai,,,P.O.Box 2994,Tel: +971 4-228-4143,
International Paint (Gulf) Limited,Basic Materials,UAE,Dubai,,,P.O.Box 290,Tel: +971 4-347-2491,
International Petroleum Investment Company,Financial Services,UAE,Abu Dhabi,ipicuae@emirates.net.ae,,P.O.Box 7528,Tel: +971 2-633-6555,
International Power,Power and Utilities,UAE,Abu Dhabi,toinette@ipplc.ae,www.internationalpowerplc.com,Sheikh Sultan Tower,Tel: +971 2-627-7500,
,,,,,www.ipplc.com,Office 01/02,Fax: +971 2-627-5011,
International Traders (Middle East),Conglomerates,UAE,Dubai,itldubai@emirates.net.ae,,P.O.Box 6,Tel: +971 4-3521155,
International Trading and Construction Company,Mining and Metals,UAE,Sharjah,,,P.O.Box 1237,Tel: +971 6-5523218,
International Water Well Drilling,Oil and Gas,UAE,Dubai,iwawel@iwwd.ae,,Sheikh Rashid Building,Tel: +971 4-266-2220,
Interplast Company,Basic Materials,UAE,Sharjah,intrplast@emirates.net.ae,www.interplast.co.ae,P.O.Box 4679,Tel: +971 6-533-9090,
,,,,intersel@emirates.net.ae,,,Fax: +971 6-533-6905,
Intersel Engineering Services,Services,UAE,Sharjah,,,P.O.Box 4726,Tel: +971 6-528-5275,
Intertec Systems,Telecoms and IT,UAE,Dubai,info@intertecsys.com,www.intertecsys.com,Al Dana Building,Tel: +971 4-222-1338,
InvestBank,Financial Services,UAE,Sharjah,investbnk@emirates.net.ae,www.invest-bank.com,Al Borj Avenue,Tel: +971 6-569-4440,
Investment and Development Office (Government of Ras Al Khaimah),Financial Services,UAE,Ras Al Khaimah,info@rakinvest.ae,www.rakinvest.ae,P.O.Box 1222,Tel: +971 7-227-7888,
Ipedex Middle East,Oil and Gas,UAE,Abu Dhabi,operations@ipedex-me.com,www.ipedex-me.com,The Gate Tower,Tel: +971 2-627-2519,
Ishraq Gulf Real Estate Holding Company,Real Estate,UAE,Dubai,,,"C/O, Dubai International Capital, PO Box 72888",Tel: +971 4-330-4444,
Ishraqah,Real Estate,UAE,Dubai,,,Building No 1,Tel: +971 4-360-8835,
Islamic Arab Insurance Company,Financial Services,UAE,Dubai,info@salama.ae,www.salama.ae,Al Makhawi Building,Tel: +971 4-335-5300,
Istithmar,Financial Services,UAE,Dubai,info@istithmar.ae,www.istithmar.ae,Emirates Towers,Tel: +971 4-390-2100,
Istithmar Hotels,Travel and Tourism,UAE,Dubai,,,P.O.Box 17000,Tel: +971 4-361-2689,
Ithmar Capital,Financial Services,UAE,Dubai,info@ithmar.com,www.ithmar.com,P.O.Box 5527,Tel: +971 4-282-5555,
J Ray McDermott Middle East,Oil and Gas,UAE,Dubai,jray.epic@mcdermott.com,www.jraymcdermott.com,Plot 42,Tel: +971 4-883-5200,
J.P.Kenny,Construction,UAE,Abu Dhabi,,,C/O Wood Group,Tel: +971 2-626-0030,
JC Maclean International,Construction,UAE,Dubai,jcmaclean@jcmaclean.com,,Jebel Ali Free Zone,Tel: +971 4-881-6403,
JPMorgan Chase Bank - UAE,Financial Services,UAE,Dubai,,www.jpmorganchase.com,Gate Precinct Building No. 3,,
JW Marriott Dubai,Travel and Tourism,UAE,Dubai,marriott@emirates.net.ae,,P.O.Box 16590,Tel: +971 4-262-4444,
Jacky's Electronics,Consumer Goods,UAE,Dubai,dubai@jackys.com,www.jackys.com,Airport Road,Tel: +971 4-223-6344,
Jacky's Group,Consumer Goods,UAE,Dubai,dubai@jackys.com,www.jackys.com,Airport Road,Tel: +971 4-282-1822,
Jacobs Engineering,Construction,UAE,Abu Dhabi,,,Lulu Centre Building,Tel: +971 2-674-3674,
JacobsGIBB,Construction,UAE,Abu Dhabi,gibbgulf@emirates.net.ae,www.gibbltd.com,P.O.Box 528,Tel: +971 2-6443214,
Jasaf Building Technology Company,Construction,UAE,Dubai,jasaf@emirates.net.ae,www.jasaf.com,P.O.Box 38400,Tel: +971 4-3477177,
Jashanmal National Company,Consumer Goods,UAE,Dubai,jashanml@emirates.net.ae,www.jashanmal-uae.com/,Al Lotus Building,Tel: +971 4-266-6633,
Jebel Ali Cement Factory,Construction,UAE,Dubai,jac@jacement.com,,Sharab Building,Tel: +971 4-313-0121,
Jebel Ali Free Zone,Real Estate,UAE,Dubai,mktg@jafza.ae,www.jafza.ae,Building 15,Tel: +971 4-881-2222,
Jebel Ali Golf Resort and Spa,Travel and Tourism,UAE,Dubai,hoteluae@emirates.net.ae,www.jebelalihotel.com,P.O.Box 9255,Tel: +971 4-883-6000,
Jebel Ali International Hotels,Travel and Tourism,UAE,Dubai,jagrs@jaihotels.com,www.jebelali-international.com,Sheikh Zayed Street,Tel: +971 4-883-6000,
Jeema Mineral Water,Agriculture and Food,UAE,Dubai,jeema_mw@emirates.net.ae,www.jeema.ae,Laftahanza Building,Tel: +971 4-321-0706,
Jefferies International,Financial Services,UAE,Dubai,,www.jefferies.com,Emirates Tower Offices Building,Tel: +971 4-319-7648,
Joannou and Paraskevaides (Overseas),Construction,UAE,Dubai,,,P.O.Box 4624,Tel: +971 4-2212248,
John R Harris and Partners,Construction,UAE,Dubai,dubai@johnrharris.com,www.johnrharris.com/,P.O.Box 2825,Tel: +971 4-2952566,
Johnson and Johnson (Middle East),Consumer Goods,UAE,Dubai,info@jnjae.jnj.com,,P.O.Box 9294,Tel: +971 4-331-3309,
Johnsonco,Mining and Metals,UAE,Sharjah,jocoshj@emirates.net.ae,,P.O.Box 5944,Tel: +971 6-5332823,
Jones Lang LaSalle Middle East and North Africa,Services,UAE,Dubai,,www.joneslanglasalle-mena.com,Capricorn Tower,Tel: +971 4-329-1234,
Joseph Industries,Basic Materials,UAE,Dubai,,,P.O.Box 35842,Tel: +971 4-2661500,
Jotun Group,Basic Materials,UAE,Dubai,csd@jotundxb.co.ae,www.jotun.com/me,P.O.Box 3671,Tel: +971 4-339-5000,
Jotun UAE,Basic Materials,UAE,Dubai,csd@jotundxb.co.ae,www.jotun.com,P.O.Box 3671,Tel: +971 4-339-5000,
Joy Alukkas Group,Consumer Goods,UAE,Dubai,alukkas@alukkas.com,www.alukkas.com,P.O.Box 12928,Tel: +971 4-225-3221,
Julius Baer (Middle East),Financial Services,UAE,Dubai,,,P.O.Box 504925,Tel: +971 4-330-0551,
Juma Al Majid Group,Conglomerates,UAE,Dubai,,www.al-majid.com,Juma Al Majid Building,Tel: +971 4-266-5210,
Jumaira Plaza,Real Estate,UAE,Dubai,parklane@emirates.net.ae,,Al Jumeira Road,Tel: +971 4-3435000,
Jumbo Electronics Company,Conglomerates,UAE,Dubai,info@jumbcorp.com,www.jumbocorp.com,P.O.Box 3426,Tel: +971 4-336-7999,
Jumeirah Bab Al Shams Desert Resort and Spa,Travel and Tourism,UAE,Dubai,JBASfeedback@jumeirah.com,www.jumeirahbabalshams.com,P.O.Box 8168,Tel: +971 4-832-6699,
Jumeirah Beach Club Resort and Spa,Travel and Tourism,UAE,Dubai,JBCinfo@jumeirah.com,www.jumeirahbeachclub.com,P.O.Box 26878,Tel: +971 4-344-5333,
Jumeirah Beach Hotel,Travel and Tourism,UAE,Dubai,JBHinfo@jumeirah.com,www.jumeirahbeachhotel.com,Jumeirah Beach Road,Tel: +971 4-348-0000,
Jumeirah Emirates Towers,Travel and Tourism,UAE,Dubai,JETh2o@jumeirah.com,www.jumeirahemiratestowers.com,P.O.Box 72127,Tel: +971 4-330-0000,
Jumeirah Golf Estates,Real Estate,UAE,Dubai,aaron.richardson@nakheel.ae ,www.jumeirahgolfestates.com,"C/O, Nakheel, PO Box 17777, Dubai, United Arab Emirates",Tel: +971 4-390-3333,
Jumeirah Group,Travel and Tourism,UAE,Dubai,info@jumeirah.com,www.jumeirah.com,Al Sufouh Road,Tel: +971 4-366-5000,
Jumeirah Lakes Towers,Construction,UAE,Dubai,enquiries@jlt.ae,www.jumeirahlaketowers.ae,Sheikh Zayed Road,Tel: +971 4-364-4149,
,,,,registration@jlt.ae,,P.O.Box 340100,Tel: +971 4-364-4159,
Jumeirah Rotana Hotel Dubai,Travel and Tourism,UAE,Dubai,jumeira.hotel@rotana.com,www.jumeirarotana.com,Al Diyafah Street,Tel: +971 4-345-5888,
K M Brothers,Agriculture and Food,UAE,Dubai,kmbros@emirates.net.ae,,P.O.Box 2044,Tel: +971 4-3370110,
K M Trading,Consumer Goods,UAE,Abu Dhabi,kmtgroup@kmt-group.com,www.kmt-group.com/,P.O.Box 4530,Tel: +971 2-6727900,
KHK Scaffolding and Formwork,Mining and Metals,UAE,Ajman,khkscaf@emirates.net.ae,www.khk-scaffolding.com,P.O.Box 2701,Tel: +971 6-7439013,
KIA Motors,Automotive,UAE,Dubai,kiameast@emirates.net.ae,www.kia-uae.com,Al Attar Business Tower,Tel: +971 4-332-6661,
KM Properties,Real Estate,UAE,Dubai,kmp@km-properties.com,www.km-properties.com,P.O.Box 42035,Tel: +971 4-295-1615,
KPMG Middle East and South Asia,Services,UAE,Sharjah,reyazmihular@kpmg.com,www.kpmg.com,1802 Crystal Tower,Tel: +971 6-574-2214,
KPMG United Arab Emirates,Services,UAE,Dubai,kpmgdxb@emirates.net.ae,www.ae-kpmg.com,P.O.Box 3800,Tel: +971 4-330-1113,
Kaddas Oilfield Services and Trading Company,Oil and Gas,UAE,Abu Dhabi,kostco@emirates.net.ae,www.kaddasoilfield.inuae.com,P.O.Box 3808,Tel: +971 2-551-0051,
Kaloti Jewellery Group,Consumer Goods,UAE,Dubai,sales@kalotico.com,www.kalotico.com,Gold Center Building,Tel: +971 4-225-4092,
Kamal Osman Jamjoom Establishment,Consumer Goods,UAE,Dubai,,www.kojcareers.com,Sultan Business Center,Tel: +971 4-335-5232,
Kampac Oil Middle East,Oil and Gas,UAE,Dubai,quebecol@emirates.net.ae,,P.O.Box 61396,Tel: +971 4-887-1502,
Kangaroo Plastics Company,Basic Materials,UAE,Dubai,kangaroo@kangarooplastics.com,www.kangarooplastics.com/,Al Ittihad Road,Tel: +971 4-2660588,
Kanoo Group (UAE),Conglomerates,UAE,Dubai,info@kanoogroup.com,www.kanoogroup.com,Khaled Bin Walid Street,Tel: +971 4-393-3633,
Kanoo Shipping Agencies,Transport,UAE,Sharjah,kanoofsd@emirates.net.ae,www.kanooshipping.com,P.O.Box 153,Tel: +971 6-561-8860,
Kanoo Travel Agency,Travel and Tourism,UAE,Dubai,kanootrl@kanoo.co.ae,www.kanootravels.com,P.O.Box 290,Tel: +971 4-393-8400,
Kellogg's Middle East,Agriculture and Food,UAE,Dubai,kellogg@emirates.net.ae,www.cocopopsalarabi.com,P.O.Box 37328,Tel: +971 4-332-6552,
,,,,,www.kelloggs-alarabi.com,,Fax: +971 4-332-6551,
Kempinski Hotel Mall of the Emirates,Travel and Tourism,UAE,Dubai,malloftheemirates@kempinski.com,www.kempinski-dubai.com,Sheikh Zayed Road,Tel: +971 4-341-0000,
Kempinski Hotels and Resorts,Travel and Tourism,UAE,Dubai,sales.uae@kempinski.com,www.kempinski.com,Middle East Sales Office,Tel: +971 4-283-1711,
Key Information Technology,Telecoms and IT,UAE,Dubai,sales@kitgulf.com,www.kitgulf.com,P.O.Box 6856,Tel: +971 4-3521275,
Khalifa Juma Al Nabooda Group,Conglomerates,UAE,Dubai,nabooda@emirates.net.ae,www.alnabooda.com,Khalifa Juma Al Nabooda Building,Tel: +971 4-321-3333,
Khalil Al Sayegh Group,Conglomerates,UAE,Dubai,hatim@emirates.net.ae,,P.O.Box 878,Tel: +971 4-349-2222,
Khansaheb Civil Engineering,Construction,UAE,Dubai,headoffice@khansaheb-dubai.com,www.khansaheb-dubai.com,P.O.Box 2716,Tel: +971 4-285-7251/4,
Khansaheb Sykes,Industrial Manufacturing,UAE,Sharjah,ksykes@khansahebsykes.com,www.khansahebsykes.com,P.O.Box 1848,Tel: +971 6-5343453,
Khatib and Alami Consolidated Engineering Company - UAE,Construction,UAE,Sharjah,info@kacecuae.com,,Al Faisal Building 2,Tel: +971 6-572-2444,
Khorfakkan Container Terminal,Transport,UAE,Khorfakkan,gtluae@emirates.net.ae,,P.O.Box 10326,Tel: +971 9-2385604,
Kier Dubai,Construction,UAE,Dubai,kier@emirates.net.ae,,Holiday Centre,Tel: +971 4-3314414,
Kingdom Hotel Investments,Travel and Tourism,UAE,Dubai,info@kingdomhotels.com,www.kingdomhotels.com,Sheikh Zayed Road,Tel: +971 4-361-1800,
Kipinski Hotel Ajman,Travel and Tourism,UAE,Ajman,ajman.kempinski@kemp-aj.com,www.ajmankempinski.com,Sheikh Humaid Bin Rashid Al Nuaimi Street,Tel: +971 6-745-1555,
Knightsbridge Chemicals Limited,Basic Materials,UAE,Dubai,,www.knightsbridgechemicals.com,Al Attar Business Towers,Tel: +971 4-332-9410,
Kodak Middle East,Consumer Goods,UAE,Dubai,kodak@emirates.net.ae,www.kodak.co.ae/,P.O.Box 11460,Tel: +971 4-3444910,
Koohiji Group,Telecoms and IT,UAE,Dubai,,www.koohijigroup.com,Al Abbass Building,Tel: +971 4-352-4162,
Kudsi Law Firm,Services,UAE,Abu Dhabi,kudsilaw@emirates.net.ae,,Falcon Tower,Tel: +971 2-633-6500,
L'Orâal Middle East,Consumer Goods,UAE,Dubai,lorealme@ae.loreal.com,,Jebel Ali Free Zone,Tel: +971 4 806-4700,
LG Electronics Gulf,Consumer Goods,UAE,Dubai,info@lgegulf.com,www.lgegulf.com,LG Electronics MENA,Tel: +971 4-334-0066,
,,,,,ae.lge.com,P.O.Box 48812,Tel: +971 4-337-9125,
LLJ Property,Real Estate,UAE,Abu Dhabi,admin@lljproperty.com,www.lljproperty.com,Golden Tower,Tel: +971 2-627-4110,
Lamnalco Group,Transport,UAE,Sharjah,lamnalco@lamnalco.com,www.lamnalco.com,Al Buhaira Tower,Tel: +971 6-574-9111,
,,,,,www.lamnalco.co.ae,Al Buhaira Corniche,Tel: +971 6-517-2222,
Lamprell Energy,Oil and Gas,UAE,Sharjah,info@lamprell.com,www.lamprell.com,Lamprell Building,Tel: +971 6-528-2323,
Landmark Gulf Group,Consumer Goods,UAE,Dubai,info@landmarkgroupco.com,www.landmarkgroupco.com,P.O.Box 25030,Tel: +971 4-335-7670,
Landmark Properties,Real Estate,UAE,Dubai,info@landmark-dubai.com,www.landmark-dubai.com,The Fairmont Dubai,Tel: +971 4-331-6161,
Larsen and Toubro,Construction,UAE,Abu Dhabi,meridian@emirates.net.ae,www.larsentoubro.com,P.O.Box 30803,Tel: +971 2-672-9136,
,,,,,www.lntecc.com,,Fax: +971 2-672-9873,
Le Meridien Abu Dhabi,Travel and Tourism,UAE,Abu Dhabi,,www.lemeridien-abudhabi.com,P.O.Box 46066,Tel: +971-2-644-6666,
Le Meridien Al Aqah Beach Resort,Travel and Tourism,UAE,Fujairah,,,P.O.Box 3070,Tel: +971 9-2449000,
