Company Name,Sector,Country,City,Email,Website,Address,Tel/Fax,
,,,,,,,Fax: +971 4-397-7333,
Freight Systems Company,Transport,UAE,Dubai,info.aedxb@freightsystems.com,www.freightsystems.com,P.O.Box 50965,Tel: +971 4-335-5455,
,,,,,,,Fax: +971 4-314-1250,
Fu-Com International,Consumer Goods,UAE,Dubai,contact@fucom.ae,,Ibn Battuta Mall,Tel: +971 4-368-5858,
,,,,fucom@fucom.ae,,Sheikh Zayed Road,Fax: +971 4-368-5050,
,,,,,,P.O.Box 38323,,
Fuel Trading and Distribution Company,Oil and Gas,UAE,Sharjah,fueltrde@emirates.net.ae,,P.O.Box 40341,Tel: +971 6-543-1928,
,,,,,,,Tel: +971 6-543-1964,
,,,,,,,Fax: +971 6-543-1174,
Fugro,Construction,UAE,Dubai,fugro@emirates.net.ae,www.fugro.com,Fugro Middle East,Tel: +971 4-347-4060,
,,,,,,P.O.Box 2863,Fax: +971 4-347-4069,
Fujairah Beach Motel,Travel and Tourism,UAE,Fujairah,fbm@emirates.net.ae,www.fbmotel.com/,P.O.Box 283,Tel: +971 9-2228111,
,,,,,,,Fax: 09-2228054,
Fujairah Building Industries,Construction,UAE,Fujairah,fbi_fuj@emirates.net.ae,www.fbifuj.ae,P.O.Box 383,Tel: +971 9-222-3907,
,,,,,,,Fax: +971 9-222-7314,
Fujairah Cement Industries,Construction,UAE,Fujairah,info@fujairahcement.com,www.fujairahcement.com,Fujairah National Insurance Building,Tel: +971 9-222-3111,
,,,,,,5th Floor,Fax: +971 9-222-7718,
,,,,,,P.O.Box 600,,
Fujairah Chamber of Commerce and Industry and Agriculture,Services,UAE,Fujairah,chamber@fujcci.ae,www.fujcci.ae,Fujairah Trade Center Building,Tel: +971 9-222-2400,
,,,,,,6th Floor,Fax: +971 9-222-1464,
,,,,,,P.O.Box 738,,
Fujairah Free Zone,Real Estate,UAE,Fujairah,freezone@emirates.net.ae,,P.O.Box 1133,Tel: +971 9-222-8000,
,,,,,,,Fax: +971 9-222-8888,
Fujairah International Airport,Transport,UAE,Fujairah,gm@fujairah-airport.com,www.fujairah-airport.com/,P.O.Box 977,Tel: +971 9-222-6222,
,,,,,,,Fax: +971 9-224-1414,
Fujairah Maritime and Mercantile International,Conglomerates,UAE,Fujairah,,,P.O.Box 259,Tel: +971 9-2228238,
,,,,,,,Fax: 09-2228103,
Fujairah Medical Trading Company,Healthcare,UAE,Fujairah,fmtc@emirates.net.ae,,P.O.Box 232,Tel: +971 9-2222395,
,,,,,,,Fax: 09-2226782,
Fujairah National Construction and Transport Company,Construction,UAE,Fujairah,fnct@fng.ae,www.fnct.ae,Fujairah National Group Building,Tel: +971 9-228-1666,
,,,,,,Ground Floor,Fax: +971 9-228-1616,
,,,,,,P.O.Box 801,,
Fujairah National Group,Conglomerates,UAE,Fujairah,fngpro@fng.ae,www.fng.ae,P.O.Box 121,Tel: +971 9-228-1000,
,,,,,,,Fax: +971 9-228-1789,
Fujairah National Shipping Agency,Transport,UAE,Fujairah,,,P.O.Box 234,Tel: +971 9-222-8151,
,,,,,,,Tel: +971 9-222-8448,
,,,,,,,Tel: +971 9-222-8449,
,,,,,,,Fax: +971 9-222-8640,
Fujairah Polymer Company,Basic Materials,UAE,Fujairah,,,P.O.Box 1208,Tel: +971 9-2232244,
,,,,,,,Fax: 09-2232255,
Fujairah Rock and Aggregate Company,Construction,UAE,Fujairah,,fujarc@emirates.net.ae,P.O.Box 895,Tel: +971 9-222-8626,
,,,,,,,Fax: +971 9-222-8310,
Fujairah Trade Centre,Real Estate,UAE,Fujairah,info@fujairahtradecentre.com,www.fujairahtradecentre.com,Trade Centre Building,Tel: +971 9-222-2661,
,,,,,,10th Floor,Fax: +971 9-222-6212,
,,,,,,1001 Street,,
,,,,,,P.O.Box 761,,
Fujitsu Services United Arab Emirates,Telecoms and IT,UAE,Abu Dhabi,uae.generalmail@services.fujitsu.com,www.fujitsu-services.ae,Al Masaood Tower,Tel: +971 2-633-5200,
,,,,,,15th Floor,Fax: +971 2-633-8724,
,,,,,,Hamdan Street,,
,,,,,,P.O.Box 7237,,
Fujitsu Siemens Computers,Telecoms and IT,UAE,Dubai,service-me@fujitsu-siemens.com,www.me.fujitsu-siemens.com,Siemens Building,Tel: +971 4-366-0481,
,,,,,,1st floor 1 A,Fax: +971 4-366-0999,
,,,,,,Dubai Internet City,,
,,,,,,P.O.Box 500217,,
Future Pipe Group,Basic Materials,UAE,Dubai,info@future-pipe.com,www.futurepipe.com/,P.O.Box 1371,Tel: +971 4-210-1234,
,,,,,,,Fax: +971 4-210-1222,
Future Technology,Telecoms and IT,UAE,Dubai,,,P.O.Box 25,Tel: +971 4-3390000,
,,,,,,,Fax: +971 4-3392377,
FutureBrand Middle East,Media,UAE,Dubai,contact-dubai@futurebrand.com,www.futurebrand.com,"Loft Office 2, Entrance B, Unit 412",Tel: +971 4-367-1625,
,,,,,,Dubai Media City,Fax: +971 4-367-2650,
,,,,,,P.O.Box 502162,,
G&M International,Consumer Goods,UAE,Dubai,gmint@emirates.net.ae,,Ibrahim & Mohamad Obaidulla Bldg,Tel: +971 4-2669000,
,,,,,,Abu Baker Al Siddique Street,Fax: 04-2215831,
,,,,,,Deira,Fax: 04-2669216,
,,,,,,P.O.Box 1229,,
GAC Group,Transport,UAE,Dubai,hq@gacworld.com,www.gacworld.com,Jebel Ali Free Zone,Tel: +971 4-881-1411,
,,,,,,P.O.Box 18006,Fax: +971 4-881-1511,
GAC Marine,Transport,UAE,Abu Dhabi,marine.ae@gacworld.com,www.gacmarine.com,P.O.Box 8108,Tel: +971 2-554-3500,
,,,,,,,Fax: +971 2-554-3600,
GAP Corporation,Services,UAE,Dubai,infouae@gulfgap.com,www.gulfgap.com,P.O.Box 1050,Tel: +971 4-223-3250,
,,,,,,,Tel: +971 4-366-2700,
,,,,,,,Fax: +971 4-390-9977,
,,,,,,,Fax: +971 4-390-9990,
GIBCA Group,Conglomerates,UAE,Sharjah,info@gibca.com,www.gibca.com,Al Wahda Street,Tel: +971 6-533-0111,
,,,,,,Industrial Area 1,Tel: +971 6-533-3333,
,,,,,,P.O.Box 289,Fax: +971 6-533-3444,
GMMOS Group,Construction,UAE,Dubai,info@gmmos.com,www.gmmos.com,P.O.Box 4613,Tel: +971 4-324-1433,
,,,,,www.gmmosgroup.com,,Fax: +971 4-324-1027,
,,,,,,,Fax: +971 4-324-1397,
Gal Advanced Lighting,Industrial Manufacturing,UAE,Dubai,gallight@emirates.net,www.gallighting.com,Roundabout 6,Tel: +971 4-881-7485,
,,,,,,Jebel Ali Free Zone,Fax: +971 4-337-3938,
,,,,,,P.O.Box 61132,Fax: +971 4-881-7464,
Galadari Automobiles Company,Automotive,UAE,Dubai,gatco@emirates.net.ae,www.mazdauae.com/,P.O.Box 8494,Tel: +971 4-299-4666,
,,,,,,,Fax: +971 4-299-4139,
Galadari Brothers Holding Company,Conglomerates,UAE,Dubai,gabros@emirates.net.ae,www.galadarigroup.com,Intercontinental Plaza,Tel: +971 4-228-1191,
,,,,,,4th floor,Tel: +971 4-338-8800,
,,,,,,P.O.Box 138,Fax: +971 4-338-1918,
Galadari Computer Trading Company,Telecoms and IT,UAE,Dubai,,,Galadari Engineering Works C Bldg,Tel: +971 4-262-6767,
,,,,,,Al Ittihad Road,Fax: +971 4-268-4448,
,,,,,,Al Khabeesi,,
,,,,,,P.O.Box 11080,,
Galadari Engineering Works Company,Mining and Metals,UAE,Dubai,galenem@emirates.net.ae,,Al Ittihad Road,Tel: +971 4-266-7318,
,,,,,,Al Khabeesi,Fax: +971 4-266-2151,
,,,,,,P.O.Box 355,,
Galadari Ice Cream Company,Agriculture and Food,UAE,Dubai,galaice@emirates.net.ae,,P.O.Box 28926,Tel: +971 4-285-7885,
,,,,,,,Fax: +971 4-285-7504,
Galadari Investment Office,Real Estate,UAE,Dubai,info@gio.ae,www.gio.ae,Building No 4,Tel: +971 4-368-9991,
,,,,,,2nd Floor,Fax: +971 4-368-9992,
,,,,,,Emaar Business Park,,
,,,,,,P.O.Box 4011,,
Galadari Printing and Publishing,Media,UAE,Dubai,ktimes@emirates.net.ae,www.khaleejtimes.com,P.O.Box 11243,Tel: +971 4-338-3535,
,,,,,,,Tel: +971 4-338-4545,
,,,,,,,Fax: +971 4-338-3345,
,,,,,,,Fax: +971 4-338-3356,
Galadari Real Estate,Real Estate,UAE,Dubai,zia@gabros.ae,,Intercontinental Plaza Building,Tel: +971 4-338-8800,
,,,,,,Beniyas Road,Fax: +971 4-221-1918,
,,,,,,Al Rigga,,
,,,,,,P.O.Box 138,,
Galadari Trucks and Heavy Equipment Company,Industrial Manufacturing,UAE,Dubai,galfar@emirates.net.ae,www.gthe.com,P.O.Box 11080,Tel: +971 4-266-7443,
,,,,,,,Fax: +971 4-269-0858,
Galfar Engineering and Contracting - UAE,Construction,UAE,Abu Dhabi,,,Mohammed Sultan Al Otaiba Building,Tel: +971 2-633-6111,
,,,,,,Baniyas Street,Fax: +971 2-633-4111,
,,,,,,P.O.Box 72218,,
Gambate! Communications Consultants,Media,UAE,Dubai,info@gambate.biz,www.gambate.biz,No 1 Reuters Building,Tel: +971 4-391-6424,
,,,,,,"3rd Floor, Office 302",Fax: +971 4-391-6634,
,,,,,,Dubai Media City,,
,,,,,,P.O.Box 502053,,
Gardiner and Theobald International,Construction,UAE,Dubai,gtidubai@emirates.net.ae,www.gardiner.com,P.O.Box 24476,Tel: +971 4-34585185,
,,,,,,,Fax: 04-3459548,
Gargash Enterprises,Automotive,UAE,Dubai,enquiry@gargash.ae,www.gargash.mercedes-benz.com,Al Ittihad Street,Tel: +971 4-269-9777,
,,,,,,P.O.Box 1418,Fax: +971 4-269-0413,
Gargash Motors and General Trading,Automotive,UAE,Dubai,gargash@emirates.net.ae,www.gargashme.com,Gargash Motors Building,Tel: +971 4-340-3333,
,,,,,,Sheikh Zayed Road,Fax: +971 4-340-4333,
,,,,,,P.O.Box 1047,,
Geco Mechanical and Electrical Company,Construction,UAE,Sharjah,gecmep@emirates.net.ae,,Geco Complex,Tel: +971 6-534-9696,
,,,,,,1st Floor,Fax: +971 6-534-9898,
,,,,,,Industry Area 12,,
,,,,,,P.O.Box 1150,,
Geebee Trading Company,Construction,UAE,Dubai,gebee@emirates.net.ae,,P.O.Box 56,Tel: +971 4-3534055,
,,,,,,,Fax: 04-3532555,
General Authority for Health Services,Government,UAE,Abu Dhabi,info@gahs.ae,www.gahs.ae,P.O.Box 5674,Tel: +971 2-449-3333,
,,,,,,,Fax: +971 2-444-9822,
General Civil Aviation Authority,Transport,UAE,Abu Dhabi,info@gcaa-uae.com,www.gcaa.ae,P.O.Box 6558,Tel: +971 2-444-7666,
,,,,,,,Fax: +971 2-405-4461,
General Company for Electrical and Communication Works,Construction,UAE,Dubai,syrianet@mail.sy,www.syrianet-gh.com/,P.O.Box 532,Tel: +963 (31) 512164,
,,,,,,,Tel: +963 (31) 512165,
,,,,,,,Fax: (031) 512406,
General Electric Gulf,Conglomerates,UAE,Dubai,,www.ge.com/ae,P.O.Box 11549,Tel: +971 4-331-0444,
,,,,,,,Fax: +971 4-331-0053,
General Enterprises Company,Conglomerates,UAE,Dubai,gecouae@emirates.net.ae,www.gecouae.com,P.O.Box 363,Tel: +971 4-222-4131,
,,,,,,,Fax: +971 4-228-1703,
General Gypsum Company,Construction,UAE,Dubai,,,P.O.Box 12265,Tel: +971 4-2273754,
,,,,,,,Tel: +971 4-8845269,
,,,,,,,Tel: +971 4-8846197,
,,,,,,,Fax: 04-2277178,
General Holding Corporation,Conglomerates,UAE,Abu Dhabi,,www.ghc.ae,Chamber of Commerce Building,Tel: +971 2-614-4444,
,,,,,itcghc@ghc.ae,17th Floor,Fax: +971 2-632-5034,
,,,,,,Cornish Road,,
,,,,,,P.O.Box 4499,,
General Information Authority,Telecoms and IT,UAE,Abu Dhabi,,www.gia.gov.ae,P.O.Box 3870,Tel: +971 2-616-0444,
,,,,,webmaster@gia.gov.ae,,Fax: +971 2-626-6621,
General Motors Middle East,Automotive,UAE,Dubai,,www.gmarabia.com,P.O.Box 9233,Tel: +971 4-314-3333,
,,,,,gmdubai@emirates.net.ae,,Fax: +971 4-331-4102,
General Navigation and Commerce Company,Automotive,UAE,Dubai,,www.genavco.com,Za'abeel Street,Tel: +971 4-3961000,
,,,,,,Al Karama,Fax: 04-3961308,
,,,,,,P.O.Box 5563,,
General Pensions and Social Security Authority,Government,UAE,Abu Dhabi,,www.uae.gov.ae/gpssa,P.O.Box 47000,Tel: +971 2-631-1000,
,,,,,gpssa@uae.gov.ae,,Fax: +971 2-631-8866,
Genipo Company,Construction,UAE,Abu Dhabi,,,P.O.Box 4126,Tel: +971 2-644-4058,
,,,,,,,Tel: +971 2-644-5286,
,,,,,,,Fax: +971 2-644-4936,
,,,,,,,Fax: +971 2-644-5936,
Gerab National Enterprises,Oil and Gas,UAE,Dubai,,www.gerab.co.ae,Gerab National Enterprises Building,Tel: +971 4-883-6666,
,,,,,gerab@emirates.net.ae,Jebel Ali Free Zone,Fax: +971 4-806-5765,
,,,,,,P.O.Box 17719,,
German Emarati Company,Construction,UAE,Abu Dhabi,,www.geco-pac.com,Alia Tower,Tel: +971 2-676-5300,
,,,,,info@geco-pac.com,4th Floor,Fax: +971 2-676-7211,
,,,,,,Corniche Road,,
,,,,,,P.O.Box 28768,,
German Gulf Enterprises,Industrial Manufacturing,UAE,Sharjah,,gge01@emirates.net.ae,P.O.Box 5937,Tel: +971 6-531-4100,
,,,,,,,Tel: +971 6-531-4161,
,,,,,,,Fax: +971 6-531-4128,
Ghobash Trading and Investments,Conglomerates,UAE,Dubai,,www.ghobash.com,Al-Khaleej Building,Tel: +971 4-334-5111,
,,,,,,Suite 301,Fax: +971 4-336-0335,
,,,,,,Zabeel Road,,
,,,,,,P.O.Box 2929,,
Giffin Graphics,Consumer Goods,UAE,Abu Dhabi,,www.giffingraphics.com,Mina Zayed Free Zone,Tel: +971 2-673-0555,
,,,,kteily@eim.ae,,P.O.Box 955,Fax: +971 2-673-3550,
Gillette Middle East and Africa,Consumer Goods,UAE,Dubai,,,P.O.Box 1996,Tel: +971 4-223-9498,
Ginco Contracting Establishment,Construction,UAE,Dubai,,,P.O.Box 8692,Tel: +971 4-269-2976,
,,,,,,,Fax: +971 4-266-7611,
Giordano Middle East,Consumer Goods,UAE,Dubai,,www.giordano-me.com/,P.O.Box 5239,Tel: +971 4-347-6868,
,,,,,,,Fax: +971 4-707-3156,
Global Contracting,Construction,UAE,Abu Dhabi,globessa@emirates.net.ae,,P.O.Box 3629,Tel: +971 2-555-4890,
,,,,,,,Fax: +971 2-555-4386,
Global Fasteners,Mining and Metals,UAE,Dubai,rego@dubwire.com,www.global-fastners.com,Jebel Ali Free Zone,Tel: +971 4-883-5189,
,,,,,,P.O.Box 16815,Fax: +971 4-883-5168,
Global Gate Financial Services,Financial Services,UAE,Abu Dhabi,,,Corniche Abu Dhabi,Tel: +971 2-612-0600,
,,,,,,P.O.Box 52800,Tel: +971 2-612-0700,
,,,,,,,Fax: +971 2-626-9278,
,,,,,,,Fax: +971 2-626-9287,
Global Group for Development,Conglomerates,UAE,Abu Dhabi,,,Jassim Darwish and Sons Building,Tel: +971 2-632-5400,
,,,,,,Zayed 1st Street,Fax: +971 2-633-0403,
,,,,,,P.O.Box 222,,
Global Link Communications,Telecoms and IT,UAE,Dubai,,,K Building,Tel: +971 4-284-4404,
,,,,,,Airport Road,Fax: +971 4-286-2011,
,,,,,,P.O.Box 14229,,
Global Process Systems,Oil and Gas,UAE,Dubai,info@gps-intl.com,www.globalprocesssystems.com,Spectrum Building,Tel: +971 4-336-6136,
,,,,,,4th Floor,Fax: +971 4-334-6255,
,,,,,,Oud Metha Road,,
,,,,,,P.O.Box 30593,,
Globalis International,Telecoms and IT,UAE,Dubai,info-dubai@globalis.com,www.globalis.com/,P.O.Box 52460,Tel: +971 4-3346700,
,,,,,,,Fax: +971 4-3346912,
Globalpharma,Healthcare,UAE,Dubai,info@globalpharmadubai.com,www.globalpharmadubai.com,P.O.Box 72168,Tel: +971 4-885-1222,
,,,,,,,Fax: +971 4-885-1223,
Glotra Building Materials Company,Construction,UAE,Sharjah,,,P.O.Box 7194,,
Gold and Diamond Park,Real Estate,UAE,Dubai,gdp@emaar.ae,www.goldanddiamondpark.com,Building 7,Tel: +971 4-347-7788,
,,,,,,2nd Floor,Fax: +971 4-347-3206,
,,,,,,"Sheikh Zayed Road, 4th Interchange",,
,,,,,,P.O.Box 37370,,
Golden Tulip Dalma Suites,Travel and Tourism,UAE,Abu Dhabi,info@goldentulipdalmasuites.com,www.goldentulipdalmasuites.com,Sheikh Hamdan Street,Tel: +971 2-633-2100,
,,,,,,P.O.Box 46320,Fax: +971 2-632-9228,
Golden Tulip Hotels Inns and Resorts,Travel and Tourism,UAE,Sharjah,mena@goldentulip.com,www.goldentuliptop.com,Al Fardan Center,Tel: +971 6-554-0303,
,,,,,www.tophotels.ch,Bohayra Corniche,Fax: +971 6-554-0304,
,,,,,,,,
GolinHarris,Media,UAE,Dubai,ghdubai@golinharris.ae,,Capricorn Tower,Tel: +971 4-332-3308,
,,,,,,7th Floor,Fax: +971 4-331-6733,
,,,,,,Sheikh Zayed Road,,
,,,,,,P.O.Box 116462,,
Golten Management,Industrial Manufacturing,UAE,Dubai,golten@goltendxb.com.ae,,"Dubai Shil Docking Yard, Al Quta'eyat Road Jadaf Area",Tel: +971 4-3241642,
,,,,,,P.O.Box 2811,Fax: 04-3241019,
Gourmet Gulf Company,Travel and Tourism,UAE,Dubai,info@gourmetgulf.com,www.gourmetgulf.com,Art Towers,Tel: +971 4-393-2646,
,,,,,,Mezzanine Floor,Fax: +971 4-393-2647,
,,,,,,Al Mina Road,,
,,,,,,P.O.Box 12309,,
Gowealthy Holdings,Media,UAE,Dubai,info@gowealthy.com,www.gowealthy.com,Emaar Business Park,Tel: +971 4-361-8686,
,,,,,,Sheik Zayed Street,Fax: +974 4-422-4137,
,,,,,,P.O.Box 24620,,
Grand Hyatt Dubai,Travel and Tourism,UAE,Dubai,dubai.grand@hyattintl.com,www.dubai.grand.hyatt.com,P.O.Box 7978,Tel: +971 4-317-1234,
,,,,,,,Fax: +971 4-317-1235,
Grand Mills For Flour and Feed Company,Agriculture and Food,UAE,Abu Dhabi,,,P.O.Box 46622,Tel: +971 2-696-9111,
,,,,,,,Fax: +971 2-696-9222,
Grand Stores,Consumer Goods,UAE,Dubai,bareed@grandstores.ae,www.grandstores.com,Saleh Bin Lahej Building,Tel: +971 4-282-3700,
,,,,,,Garhoud Street,Fax: +971 4-282-8382,
,,,,,,P.O.Box 2144,,
Grand Weld and Fabrication Services,Industrial Manufacturing,UAE,Dubai,,,P.O.Box 2159,Tel: +971 4-324-1702,
,,,,,,,Tel: +971 4-324-1707,
,,,,,,,Fax: +971 4-324-1250,
,,,,,,,Fax: +971 4-324-1706,
Grant Thornton United Arab Emirates,Services,UAE,Dubai,gtdubai@emirates.net.ae,www.gtdubai.com/,Warba Centre Deira,Tel: +971 4-2688070 (5 lines),
,,,,,,P.O.Box 1620,Fax: 04-2694599,
Gray Business Communications,Media,UAE,Dubai,,,P.O.Box 7260,Tel: +971 4-349-6636,
,,,,,,,Fax: +971 4-349-9551,
Great Circle Line Company,Transport,UAE,Dubai,suzan@gclc.com,,Arenco Building,Tel: +971 4-396-6218,
,,,,,,Za'abeel Street Al Karama,Fax: +971 4-337-0577,
,,,,,,P.O.Box 2506,,
Green Coast Enterprises,Conglomerates,UAE,Dubai,aran@greencoast.ae,,Al Ittihad Road,Tel: +971 4-8815173 (General Manager),
,,,,,,P.O.Box 552,Tel: +971 4-8817675,
,,,,,,,Fax: 04-2690740,
,,,,,,,Fax: 04-8819091,
Green Crest Industries (ME),Basic Materials,UAE,Dubai,daikool@emirates.net.ae,,Jebel Ali Free Zone,Tel: +971 4-8815255,
,,,,,,P.O.Box 16790,Fax: 04-8816533,
Grey Worldwide Middle East and North Africa,Media,UAE,Dubai,info@greydubai.com,www.greyme.com,API World Tower,Tel: + 971 4-331-0331,
,,,,,,10th Floor,Fax: + 971 4-331-0553,
,,,,,,Sheikh Zayed Road,,
Grosvenor House,Travel and Tourism,UAE,Dubai,,www.grosvenorhouse-dubai.com,P.O.Box 1185000,Tel: +971 4-399-8888,
,,,,,,,Fax: +971 4-399-8444,
Groupe Sanofi-Synth‚labo,Healthcare,UAE,Dubai,,www.sanofi-synthelabo.com,Dubai Airport Free Zone Area,Tel: +971 4-299-7440,
,,,,,,P.O.Box 54447,Fax: +971 4-299-7441,
Guardian RAK,Construction,UAE,Ras Al Khaimah,,,"Ras Al Khaimah, United Arab Emirates",Tel: +966 3-358-8888,
,,,,,,,Fax: +966 3-358-3196,
,,,,,,,Fax: +966 3-358-8889,
Gulf Agency Company (Dubai),Transport,UAE,Dubai,dubai@gacworld.com,,Jebel Ali Free Zone,Tel: +971 4-881-8090,
,,,,,,P.O.Box 17041,Fax: +971 4-881-8687,
Gulf Agency Company (Sharjah),Transport,UAE,Sharjah,,www.gacsharjah.com,P.O.Box 435,Tel: +971 6-572-5446,
,,,,,,,Fax: +971 6-572-2093,
Gulf Aircraft Maintenance Company,Industrial Manufacturing,UAE,Abu Dhabi,commercial@gamco.co.ae,www.gamco-seod.com,P.O.Box 46450,Tel: +971 2-575-7555,
,,,,,www.gamco.co.ae,,Tel: +971 2-505-7000,
,,,,,,,Fax: +971 2-575-7263,
Gulf Automation Services and Oilfield Supplies,Oil and Gas,UAE,Abu Dhabi,gasos@bhg.co.ae,www.gasos.com,P.O.Box 203,Tel: +971 2-627-6600,
,,,,,,,Fax: +971 2-627-6150,
Gulf Bitumen and Asphalt Products Company,Construction,UAE,Dubai,ramgba@emirates.net.ae,www.gba-gulf.com,"Junction 5, Flat 34-B-E",Tel: +971 4-881-5565,
,,,,,,Jebel Ali Free Zone,Fax: +971 4-881-6230,
,,,,,,P.O.Box 4116,,
Gulf Cancrafters,Mining and Metals,UAE,Sharjah,gulfcan@emirates.net.ae,www.gulfcapital.com,Real Estate Dept Bldg,Tel: +971 6-5331595,
,,,,,,P.O.Box 5005,Fax: 06-5331139,
Gulf Capital,Financial Services,UAE,Abu Dhabi,info@gulfcapital.com,,Fujairah National Bank Tower,Tel: +971 2-671-6060,
,,,,,,15th Floor,Fax: +971 2-694-2703/4/5,
,,,,,,Salam Street,,
,,,,,,P.O.Box 27522,,
Gulf Capital Group,Financial Services,UAE,Dubai,info@gulfcapitalgroup.com,www.gulfcapitalgroup.com,Precinct Building 3,Tel: +971 4-363-5730,
,,,,,,4th Floor,Fax: +971 4-363-5739,
,,,,,,Dubai International Financial Centre,,
,,,,,,P.O.Box 47947,,
Gulf Cement Company - UAE,Construction,UAE,Ras Al Khaimah,info@gulfcement.ae,www.gulfcement.ae,P.O.Box 5295,Tel: +971 7-266-8222,
,,,,,,,Fax: +971 7-266-8038,
,,,,,,,Fax: +971 7-266-8288,
Gulf Chemicals,Consumer Goods,UAE,Dubai,gc@gulfchemicals.com,,Jebel Ali Free Zone,Tel: +971 4-8835179,
,,,,,,P.O.Box 16937,Fax: 04-8835093,
Gulf Cobla,Construction,UAE,Dubai,info@gulfcobla.co.ae,www.gulfcobla.com,P.O.Box 5708,Tel: +971 4-324-1023,
,,,,,,,Fax: +971 4-324-1632,
Gulf Commercial Agency,Oil and Gas,UAE,Abu Dhabi,gcamak@emirates.net.ae,,P.O.Box 46962,Tel: +971 2-5553456,
,,,,,,,Tel: +971 2-5553457,
,,,,,,,Tel: +971 2-5553458,
,,,,,,,Fax: 02-5543544,
,,,,,,,Fax: 02-5559632,
Gulf Commercial Group,Telecoms and IT,UAE,Dubai,,www.gcgest.com/,P.O.Box 1017,Tel: +971 4-2820800,
,,,,,,,Tel: +971 4-2827400,
,,,,,,,Fax: +971 4-2827478,
,,,,,,,Fax: +971 4-2828108,
Gulf Contractors Company,Construction,UAE,Abu Dhabi,gcc@gcc.ae,www.gcc.ae,Liberty Tower,Tel: +971 2-626-7510,
,,,,info@gcc.ae,,"Floor 02, Room 023",Fax: +971 2-627-2049,
,,,,,,Khalifa Street,,
,,,,,,P.O.Box 45363,,
Gulf Craft,Industrial Manufacturing,UAE,Ajman,gci@gulfcraftinc.com,www.gulfcraftinc.com,Sheikh Khalifa Bin Zayed Street,Tel: +971 6-740-6060,
,,,,,,P.O.Box 666,Fax: +971 6-740-6062,
Gulf Development Systems,Construction,UAE,Dubai,gds@gdsuae.ae,www.gdsuae.ae,Al Jadaf Dockyard,Tel: +971 4-324-3131,
,,,,,,P.O.Box 224,Fax: +971 4-324-3075,
Gulf Eagle Services,Transport,UAE,Dubai,gulfeagl@emirates.net.ae,www.gulfeagleservices.com,P.O.Box 52378,Tel: +971 4-3323331 (10 lines),
,,,,,,,Fax: 04-3310015,
Gulf Energy Maritime,Oil and Gas,UAE,Dubai,,,P.O.Box 6442,Tel: +971 4-337-4400,
,,,,,,,Fax: +971 4-313-4202,
Gulf Eternit Industries,Construction,UAE,Dubai,info@gulf-eternit.com,www.gulf-eternit.com,P.O.Box 1371,Tel: +971 4-210-1200,
,,,,,,,Fax: +971 4-210-1222,
Gulf Explosives Company,Basic Materials,UAE,Ras Al Khaimah,,,P.O.Box 5121,Tel: +971 7-2668477,
,,,,,,,Fax: 07-2281244,
Gulf Extrusions Company,Mining and Metals,UAE,Dubai,sales@gulfex.com,www.gulfextrusions.ae,Jabel Ali Industrial Area,Tel: +971 4-884-6146,
,,,,,,P.O.Box 5598,Fax: +971 4-884-6830,
Gulf Finance Corporation,Financial Services,UAE,Dubai,gulfincp@gulfinance.com,www.gulfinance.com,Burj Al Itihad Building,Tel: +971 4-343-5202,
,,,,,,Ground Floor,Fax: +971 4-343-1205,
,,,,,,Sheikh Zayed Road,,
,,,,,,P.O.Box 35356,,
Gulf Food Industries California Garden,Agriculture and Food,UAE,Dubai,info@gficg.com,www.gficg.com,Jebel Ali Free Zone,Tel: +971 4-881-5633,
,,,,ggico@emirates.net.ae,,P.O.Box 17100,Fax: +971 4-881-5544,
Gulf General Investment Company,Financial Services,UAE,Dubai,,,Al Fattan Plaza Building,Tel: +971 4-282-1888,
,,,,,,3rd Floor,Fax: +971 4-286-8828,
,,,,,,Airport Road,,
,,,,,,22588,,
Gulf Glass Industries,Construction,UAE,Sharjah,ggi@emirates.net.ae,www.gulfglass.net,P.O.Box 6022,Tel: +971 6-538-5500,
,,,,,,,Fax: +971 6-538-5155,
Gulf Hill & Knowlton,Media,UAE,Dubai,,,Al Safina Building,Tel: +971 4-334-4930,
,,,,,,"3rd Floor, Office 312",Fax: +971 4-334-4923,
,,,,,,P.O.Box 50653,,
Gulf Industrial Gases Company,Basic Materials,UAE,Abu Dhabi,gmanager@gigcl.ae,www.gigcl.ae,P.O.Box 9210,Tel: +971 2-551-0616,
,,,,,,,Tel: +971 2-551-0717,
,,,,,,,Fax: +971 2-551-0818,
Gulf Industrial Services Company,Construction,UAE,Abu Dhabi,gisco@giscoauh.ae,www.gisco-uae.com,Bin Hamoodah Building,Tel: +971 2-626-5750,
,,,,,,7th Floor,Fax: +971 2-626-5710,
,,,,,,Khalifa Street,,
,,,,,,P.O.Box 46625,,
Gulf Inn Hotel,Travel and Tourism,UAE,Dubai,gulfinn@emirates.net.ae,,P.O.Box 55954,Tel: +971 4-224-3433,
,,,,,,,Fax: +971 4-224-0499,
Gulf International,Conglomerates,UAE,Dubai,gulfint@emirates.net.ae,www.gulfinternationaluae.com,P.O.Box 2870,Tel: +971 4-355-9255,
,,,,,,,Fax: +971 4-355-9025,
Gulf Interstate Oil Company,Oil and Gas,UAE,Dubai,gioc@emirates.net.ae,,P.O.Box 73244,Tel: +971 4-329-1400,
